Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
308-27-7491,B,Naypyitaw,Normal,Female,Food and beverages,12.86,3,1.929,40.509,09/22/2019,07:56,Cash,38.58,4.761905,1.929,7.2
516-23-3205,A,Naypyitaw,Member,Female,Home and lifestyle,10.59,2,1.059,22.239,05/06/2019,04:42,Ewallet,21.18,4.761905,1.059,9.6
895-54-8973,C,Mandalay,Normal,Male,Health and beauty,54.35,9,24.4575,513.6075,10/21/2019,07:42,Cash,489.15,4.761905,24.4575,5.5
519-82-1591,B,Yangon,Member,Female,Sports and travel,67.23,10,33.615,705.915,03/01/2019,23:41,Ewallet,672.3,4.761905,33.615,6.6
866-86-7829,A,Mandalay,Normal,Female,Home and lifestyle,78.86,7,27.601,579.621,09/21/2019,10:46,Ewallet,552.02,4.761905,27.601,5.6
799-83-5469,B,Naypyitaw,Member,Male,Fashion accessories,57.41,9,25.8345,542.5245,05/28/2019,05:23,Cash,516.69,4.761905,25.8345,7.8
568-89-9818,A,Yangon,Normal,Male,Home and lifestyle,66.77,5,16.6925,350.5425,05/27/2019,09:22,Credit card,333.85,4.761905,16.6925,7.4
346-42-8352,C,Yangon,Member,Male,Health and beauty,84.21,3,12.6315,265.2615,01/01/2019,05:11,Ewallet,252.63,4.761905,12.6315,8.2
930-56-9654,A,Naypyitaw,Normal,Male,Home and lifestyle,92.38,7,32.333,678.993,01/28/2019,08:34,Ewallet,646.66,4.761905,32.333,9.9
226-14-9466,A,Mandalay,Member,Female,Fashion accessories,87.8,2,8.78,184.38,10/06/2019,11:19,Credit card,175.6,4.761905,8.78,5.0
999-10-6330,A,Mandalay,Normal,Female,Fashion accessories,72.92,4,14.584,306.264,09/16/2019,05:11,Credit card,291.68,4.761905,14.584,8.6
662-95-1255,A,Mandalay,Normal,Male,Home and lifestyle,54.96,2,5.496,115.416,10/12/2019,00:57,Credit card,109.92,4.761905,5.496,8.6
425-93-9435,B,Naypyitaw,Normal,Female,Food and beverages,40.8,9,18.36,385.56,11/14/2019,23:05,Credit card,367.2,4.761905,18.36,4.7
949-51-7738,A,Mandalay,Normal,Male,Home and lifestyle,46.95,3,7.0425,147.8925,12/22/2019,16:02,Ewallet,140.85,4.761905,7.0425,9.4
800-60-4555,B,Mandalay,Member,Male,Fashion accessories,75.92,4,15.184,318.864,05/31/2019,00:28,Cash,303.68,4.761905,15.184,4.7
851-65-5395,C,Mandalay,Member,Female,Sports and travel,28.48,6,8.544,179.424,02/25/2019,20:42,Cash,170.88,4.761905,8.544,6.7
947-57-7917,B,Mandalay,Member,Male,Home and lifestyle,17.99,3,2.6985,56.6685,09/04/2019,00:42,Cash,53.97,4.761905,2.6985,4.2
486-60-4275,B,Yangon,Member,Male,Fashion accessories,54.44,9,24.498,514.458,05/11/2019,12:50,Ewallet,489.96,4.761905,24.498,4.2
276-14-9142,A,Mandalay,Member,Female,Health and beauty,11.68,5,2.92,61.32,09/29/2019,11:41,Ewallet,58.4,4.761905,2.92,4.6
978-11-9156,C,Yangon,Member,Female,Home and lifestyle,37.72,4,7.544,158.424,11/25/2019,01:50,Ewallet,150.88,4.761905,7.544,5.6
278-97-2163,B,Naypyitaw,Member,Female,Sports and travel,54.26,9,24.417,512.757,10/24/2019,21:14,Credit card,488.34,4.761905,24.417,7.3
686-64-7891,B,Naypyitaw,Member,Male,Fashion accessories,86.56,2,8.656,181.776,12/26/2019,06:01,Credit card,173.12,4.761905,8.656,9.4
968-58-2299,A,Mandalay,Member,Male,Fashion accessories,11.74,7,4.109,86.289,01/22/2019,00:51,Cash,82.18,4.761905,4.109,4.2
231-29-1787,C,Yangon,Normal,Female,Sports and travel,37.61,2,3.761,78.981,11/08/2019,12:55,Ewallet,75.22,4.761905,3.761,7.9
382-90-2713,B,Naypyitaw,Member,Female,Sports and travel,38.15,3,5.7225,120.1725,04/19/2019,09:14,Credit card,114.45,4.761905,5.7225,7.8
365-98-8331,A,Naypyitaw,Normal,Female,Health and beauty,92.87,2,9.287,195.027,08/13/2019,21:32,Cash,185.74,4.761905,9.287,9.6
123-66-1561,B,Mandalay,Member,Male,Fashion accessories,29.46,1,1.473,30.933,06/22/2019,12:12,Ewallet,29.46,4.761905,1.473,7.2
150-91-2287,A,Mandalay,Member,Male,Sports and travel,58.82,10,29.41,617.61,06/25/2019,21:01,Cash,588.2,4.761905,29.41,6.2
562-47-7837,B,Naypyitaw,Member,Female,Sports and travel,17.8,10,8.9,186.9,05/14/2019,01:50,Cash,178.0,4.761905,8.9,7.0
391-87-8928,B,Naypyitaw,Normal,Female,Food and beverages,11.37,5,2.8425,59.6925,01/19/2019,08:22,Credit card,56.85,4.761905,2.8425,7.7
374-99-4730,A,Yangon,Member,Female,Home and lifestyle,13.12,2,1.312,27.552,01/28/2019,01:09,Cash,26.24,4.761905,1.312,9.1
761-35-8593,A,Naypyitaw,Normal,Male,Health and beauty,59.94,1,2.997,62.937,08/05/2019,09:15,Credit card,59.94,4.761905,2.997,4.4
828-20-1622,A,Yangon,Normal,Male,Electronic accessories,10.41,3,1.5615,32.7915,07/06/2019,09:10,Ewallet,31.23,4.761905,1.5615,8.2
658-73-5784,C,Mandalay,Member,Female,Electronic accessories,49.67,7,17.3845,365.0745,08/30/2019,09:29,Credit card,347.69,4.761905,17.3845,6.3
335-49-1727,A,Naypyitaw,Normal,Male,Food and beverages,35.42,10,17.71,371.91,06/02/2019,19:38,Ewallet,354.2,4.761905,17.71,4.9
980-74-9962,C,Naypyitaw,Member,Male,Home and lifestyle,46.93,3,7.0395,147.8295,01/21/2019,03:24,Cash,140.79,4.761905,7.0395,9.0
216-31-7664,A,Naypyitaw,Normal,Female,Sports and travel,85.84,1,4.292,90.132,08/10/2019,12:17,Ewallet,85.84,4.761905,4.292,7.5
873-80-6982,A,Naypyitaw,Member,Female,Fashion accessories,90.17,8,36.068,757.428,11/13/2019,02:56,Credit card,721.36,4.761905,36.068,9.7
941-31-4984,A,Naypyitaw,Normal,Female,Home and lifestyle,36.88,7,12.908,271.068,05/06/2019,06:52,Cash,258.16,4.761905,12.908,5.8
196-26-5297,A,Mandalay,Member,Male,Food and beverages,28.84,10,14.42,302.82,05/25/2019,21:14,Cash,288.4,4.761905,14.42,8.6
360-65-5892,A,Mandalay,Member,Female,Home and lifestyle,91.64,5,22.91,481.11,05/20/2019,22:26,Cash,458.2,4.761905,22.91,5.2
875-70-8626,B,Yangon,Normal,Female,Home and lifestyle,25.55,9,11.4975,241.4475,01/28/2019,04:43,Cash,229.95,4.761905,11.4975,5.4
327-39-1982,B,Naypyitaw,Normal,Male,Sports and travel,22.72,7,7.952,166.992,12/23/2019,00:41,Ewallet,159.04,4.761905,7.952,6.4
379-25-1673,C,Naypyitaw,Normal,Female,Food and beverages,18.12,4,3.624,76.104,04/26/2019,02:30,Cash,72.48,4.761905,3.624,4.7
218-69-3454,C,Naypyitaw,Normal,Male,Fashion accessories,36.15,9,16.2675,341.6175,09/21/2019,05:34,Ewallet,325.35,4.761905,16.2675,9.8
765-10-4273,C,Yangon,Member,Male,Health and beauty,45.89,1,2.2945,48.1845,08/06/2019,07:26,Cash,45.89,4.761905,2.2945,8.1
530-39-9241,A,Yangon,Member,Male,Electronic accessories,57.14,4,11.428,239.988,05/18/2019,08:31,Cash,228.56,4.761905,11.428,7.8
531-17-6743,C,Yangon,Normal,Male,Fashion accessories,41.32,10,20.66,433.86,07/28/2019,07:58,Credit card,413.2,4.761905,20.66,4.4
757-87-7265,A,Yangon,Member,Male,Fashion accessories,64.53,6,19.359,406.539,02/14/2019,22:05,Credit card,387.18,4.761905,19.359,9.3
312-55-2613,A,Mandalay,Member,Female,Food and beverages,37.83,6,11.349,238.329,06/30/2019,09:34,Cash,226.98,4.761905,11.349,8.4
226-10-8302,B,Mandalay,Member,Male,Sports and travel,13.66,9,6.147,129.087,04/09/2019,15:19,Ewallet,122.94,4.761905,6.147,8.2
992-92-7150,B,Yangon,Normal,Male,Electronic accessories,68.08,5,17.02,357.42,12/27/2019,02:17,Credit card,340.4,4.761905,17.02,9.0
128-33-3391,B,Yangon,Member,Female,Sports and travel,34.74,3,5.211,109.431,12/01/2019,13:02,Credit card,104.22,4.761905,5.211,8.7
611-43-9412,C,Yangon,Member,Male,Food and beverages,39.34,7,13.769,289.149,09/28/2019,11:08,Credit card,275.38,4.761905,13.769,5.8
559-98-2751,C,Yangon,Member,Male,Fashion accessories,86.68,2,8.668,182.028,02/13/2019,09:35,Ewallet,173.36,4.761905,8.668,7.1
596-53-7980,B,Yangon,Member,Male,Sports and travel,58.99,8,23.596,495.516,05/26/2019,12:37,Cash,471.92,4.761905,23.596,4.1
210-31-9035,C,Naypyitaw,Member,Male,Sports and travel,36.8,8,14.72,309.12,09/22/2019,01:31,Credit card,294.4,4.761905,14.72,9.1
916-91-8794,B,Naypyitaw,Member,Female,Food and beverages,87.96,5,21.99,461.79,11/11/2019,16:47,Credit card,439.8,4.761905,21.99,5.2
316-97-2850,C,Mandalay,Member,Male,Food and beverages,51.35,10,25.675,539.175,09/30/2019,16:45,Credit card,513.5,4.761905,25.675,6.8
200-96-5114,A,Yangon,Member,Male,Food and beverages,42.23,2,4.223,88.683,08/08/2019,07:55,Credit card,84.46,4.761905,4.223,7.3
600-81-6198,A,Naypyitaw,Member,Female,Health and beauty,36.63,10,18.315,384.615,10/01/2019,12:21,Cash,366.3,4.761905,18.315,10.0
165-49-3509,C,Mandalay,Member,Male,Health and beauty,36.91,8,14.764,310.044,03/10/2019,14:40,Cash,295.28,4.761905,14.764,6.1
128-82-9961,C,Naypyitaw,Member,Female,Health and beauty,15.47,8,6.188,129.948,06/07/2019,06:39,Ewallet,123.76,4.761905,6.188,5.9
932-40-5754,B,Mandalay,Normal,Female,Food and beverages,28.18,6,8.454,177.534,04/23/2019,17:09,Ewallet,169.08,4.761905,8.454,5.6
845-14-4617,A,Yangon,Member,Male,Fashion accessories,89.39,10,44.695,938.595,11/27/2019,16:53,Ewallet,893.9,4.761905,44.695,7.8
939-96-4031,A,Yangon,Normal,Female,Electronic accessories,73.1,10,36.55,767.55,01/17/2019,17:16,Credit card,731.0,4.761905,36.55,9.6
381-51-4869,C,Mandalay,Member,Male,Health and beauty,86.27,2,8.627,181.167,12/13/2019,19:02,Credit card,172.54,4.761905,8.627,8.3
182-96-3529,C,Naypyitaw,Member,Male,Home and lifestyle,38.59,1,1.9295,40.5195,06/04/2019,05:46,Cash,38.59,4.761905,1.9295,9.6
564-12-2084,C,Yangon,Normal,Male,Fashion accessories,38.45,6,11.535,242.235,05/22/2019,17:27,Cash,230.7,4.761905,11.535,9.5
563-43-4459,C,Yangon,Normal,Male,Sports and travel,63.65,10,31.825,668.325,01/27/2019,01:52,Cash,636.5,4.761905,31.825,9.3
766-96-3641,A,Yangon,Member,Male,Electronic accessories,51.06,7,17.871,375.291,05/22/2019,15:39,Cash,357.42,4.761905,17.871,7.0
640-91-1812,B,Mandalay,Member,Male,Health and beauty,65.77,8,26.308,552.468,10/16/2019,06:52,Credit card,526.16,4.761905,26.308,6.7
524-44-6852,A,Mandalay,Normal,Female,Health and beauty,27.0,7,9.45,198.45,02/26/2019,00:21,Ewallet,189.0,4.761905,9.45,4.1
222-71-3539,B,Yangon,Normal,Male,Home and lifestyle,44.68,5,11.17,234.57,03/16/2019,21:32,Credit card,223.4,4.761905,11.17,4.2
238-28-5513,C,Naypyitaw,Normal,Female,Electronic accessories,88.18,7,30.863,648.123,03/20/2019,18:08,Credit card,617.26,4.761905,30.863,9.6
731-37-8477,A,Mandalay,Member,Male,Fashion accessories,34.54,10,17.27,362.67,09/27/2019,14:49,Cash,345.4,4.761905,17.27,4.2
203-82-6172,A,Mandalay,Normal,Male,Sports and travel,23.62,6,7.086,148.806,12/20/2019,18:18,Ewallet,141.72,4.761905,7.086,7.1
768-62-7385,C,Yangon,Normal,Female,Fashion accessories,78.11,1,3.9055,82.0155,08/29/2019,17:00,Cash,78.11,4.761905,3.9055,8.5
688-39-7206,B,Naypyitaw,Member,Male,Electronic accessories,24.32,5,6.08,127.68,09/24/2019,15:52,Cash,121.6,4.761905,6.08,9.2
617-95-2592,B,Yangon,Normal,Male,Health and beauty,63.98,1,3.199,67.179,11/02/2019,13:48,Credit card,63.98,4.761905,3.199,4.9
910-33-5877,C,Naypyitaw,Member,Female,Home and lifestyle,51.39,9,23.1255,485.6355,04/17/2019,11:33,Credit card,462.51,4.761905,23.1255,4.1
779-80-8276,C,Yangon,Member,Female,Health and beauty,62.71,8,25.084,526.764,12/01/2019,17:10,Cash,501.68,4.761905,25.084,7.2
164-95-6601,A,Mandalay,Normal,Male,Sports and travel,29.66,8,11.864,249.144,03/24/2019,03:45,Credit card,237.28,4.761905,11.864,9.9
248-61-5465,C,Yangon,Normal,Male,Fashion accessories,67.2,8,26.88,564.48,03/25/2019,12:33,Credit card,537.6,4.761905,26.88,4.9
323-33-7953,B,Yangon,Member,Female,Health and beauty,80.25,5,20.0625,421.3125,12/22/2019,04:20,Ewallet,401.25,4.761905,20.0625,7.9
888-84-9659,C,Yangon,Normal,Female,Health and beauty,97.84,5,24.46,513.66,06/06/2019,11:53,Cash,489.2,4.761905,24.46,4.5
586-39-7105,C,Yangon,Normal,Female,Food and beverages,53.11,3,7.9665,167.2965,05/09/2019,09:06,Ewallet,159.33,4.761905,7.9665,8.1
271-76-4093,B,Mandalay,Member,Male,Electronic accessories,54.75,4,10.95,229.95,06/26/2019,01:05,Ewallet,219.0,4.761905,10.95,4.2
297-64-3986,B,Yangon,Member,Female,Home and lifestyle,99.76,6,29.928,628.488,08/19/2019,20:29,Ewallet,598.56,4.761905,29.928,5.7
243-55-2614,C,Naypyitaw,Normal,Male,Home and lifestyle,14.68,1,0.734,15.414,08/25/2019,05:25,Credit card,14.68,4.761905,0.734,6.1
896-57-9841,B,Yangon,Normal,Female,Electronic accessories,85.6,10,42.8,898.8,12/29/2019,21:43,Credit card,856.0,4.761905,42.8,5.0
528-53-5076,A,Mandalay,Normal,Female,Food and beverages,74.84,8,29.936,628.656,02/17/2019,14:47,Ewallet,598.72,4.761905,29.936,4.3
312-97-5462,C,Mandalay,Member,Male,Food and beverages,91.32,1,4.566,95.886,02/20/2019,14:13,Ewallet,91.32,4.761905,4.566,8.0
126-56-7173,B,Yangon,Member,Female,Home and lifestyle,71.88,1,3.594,75.474,04/02/2019,15:31,Cash,71.88,4.761905,3.594,7.3
247-91-1617,C,Naypyitaw,Normal,Male,Health and beauty,86.02,8,34.408,722.568,06/08/2019,16:02,Cash,688.16,4.761905,34.408,8.3
803-20-1413,C,Yangon,Normal,Female,Food and beverages,69.86,2,6.986,146.706,06/14/2019,10:37,Ewallet,139.72,4.761905,6.986,5.2
584-62-1225,A,Mandalay,Normal,Male,Health and beauty,84.16,4,16.832,353.472,10/06/2019,14:02,Cash,336.64,4.761905,16.832,6.4
242-82-5306,C,Mandalay,Normal,Male,Food and beverages,22.41,6,6.723,141.183,08/22/2019,17:09,Ewallet,134.46,4.761905,6.723,9.0
548-72-6637,C,Mandalay,Member,Female,Sports and travel,34.64,1,1.732,36.372,09/14/2019,10:33,Ewallet,34.64,4.761905,1.732,9.2
166-85-9090,B,Mandalay,Member,Female,Home and lifestyle,67.48,6,20.244,425.124,02/17/2019,08:11,Cash,404.88,4.761905,20.244,8.4
677-51-3477,A,Yangon,Member,Male,Fashion accessories,91.94,2,9.194,193.074,11/10/2019,04:39,Cash,183.88,4.761905,9.194,7.5
617-40-3814,C,Yangon,Member,Female,Food and beverages,89.68,1,4.484,94.164,11/16/2019,23:03,Cash,89.68,4.761905,4.484,9.4
468-96-5883,C,Naypyitaw,Normal,Female,Sports and travel,35.16,8,14.064,295.344,01/25/2019,05:06,Ewallet,281.28,4.761905,14.064,7.6
853-98-7806,A,Naypyitaw,Normal,Female,Electronic accessories,11.87,10,5.935,124.635,01/10/2019,06:56,Ewallet,118.7,4.761905,5.935,4.5
736-71-2022,C,Naypyitaw,Member,Female,Home and lifestyle,27.92,1,1.396,29.316,05/25/2019,10:00,Ewallet,27.92,4.761905,1.396,8.8
161-56-9888,B,Yangon,Normal,Male,Sports and travel,97.55,10,48.775,1024.275,07/10/2019,01:26,Ewallet,975.5,4.761905,48.775,8.6
563-84-1458,A,Naypyitaw,Normal,Male,Health and beauty,81.34,1,4.067,85.407,04/17/2019,09:32,Cash,81.34,4.761905,4.067,8.7
702-29-5828,B,Yangon,Member,Male,Electronic accessories,65.42,8,26.168,549.528,11/30/2019,05:33,Cash,523.36,4.761905,26.168,9.0
633-54-6594,A,Yangon,Member,Male,Health and beauty,45.72,1,2.286,48.006,08/14/2019,10:37,Ewallet,45.72,4.761905,2.286,6.8
958-49-6460,C,Mandalay,Normal,Male,Electronic accessories,96.79,10,48.395,1016.295,08/29/2019,05:06,Ewallet,967.9,4.761905,48.395,8.6
635-18-9611,C,Mandalay,Normal,Female,Home and lifestyle,11.25,9,5.0625,106.3125,02/01/2019,12:55,Cash,101.25,4.761905,5.0625,6.6
798-96-1068,A,Mandalay,Member,Male,Fashion accessories,90.92,10,45.46,954.66,03/05/2019,16:52,Credit card,909.2,4.761905,45.46,8.2
601-50-7792,C,Yangon,Normal,Male,Fashion accessories,23.14,7,8.099,170.079,01/11/2019,11:47,Ewallet,161.98,4.761905,8.099,6.1
461-49-8950,A,Naypyitaw,Normal,Male,Food and beverages,88.04,10,44.02,924.42,06/27/2019,02:22,Credit card,880.4,4.761905,44.02,4.5
468-26-9714,B,Mandalay,Normal,Female,Home and lifestyle,77.94,9,35.073,736.533,09/21/2019,11:08,Ewallet,701.46,4.761905,35.073,4.2
327-32-9446,C,Yangon,Member,Female,Home and lifestyle,63.53,10,31.765,667.065,11/26/2019,10:43,Cash,635.3,4.761905,31.765,7.8
803-74-9916,A,Mandalay,Normal,Female,Home and lifestyle,45.92,8,18.368,385.728,06/15/2019,06:01,Cash,367.36,4.761905,18.368,5.3
484-98-9088,A,Naypyitaw,Member,Male,Food and beverages,38.46,3,5.769,121.149,06/11/2019,19:27,Ewallet,115.38,4.761905,5.769,7.4
951-22-2026,A,Naypyitaw,Member,Male,Food and beverages,91.75,10,45.875,963.375,07/07/2019,15:58,Credit card,917.5,4.761905,45.875,4.6
800-44-5420,C,Mandalay,Member,Female,Health and beauty,60.29,6,18.087,379.827,02/11/2019,06:32,Cash,361.74,4.761905,18.087,4.5
902-77-6705,A,Naypyitaw,Normal,Male,Food and beverages,99.33,10,49.665,1042.965,04/24/2019,21:24,Ewallet,993.3,4.761905,49.665,8.3
103-98-3851,A,Naypyitaw,Normal,Female,Food and beverages,27.14,8,10.856,227.976,01/02/2019,04:36,Ewallet,217.12,4.761905,10.856,9.0
393-54-5950,C,Yangon,Normal,Male,Electronic accessories,55.31,10,27.655,580.755,08/20/2019,11:52,Cash,553.1,4.761905,27.655,4.1
253-98-8192,C,Naypyitaw,Member,Female,Health and beauty,69.05,3,10.3575,217.5075,11/25/2019,15:58,Credit card,207.15,4.761905,10.3575,5.2
696-82-2105,B,Naypyitaw,Normal,Female,Fashion accessories,50.99,7,17.8465,374.7765,11/08/2019,14:13,Cash,356.93,4.761905,17.8465,4.3
469-42-6834,B,Naypyitaw,Member,Female,Fashion accessories,29.9,2,2.99,62.79,02/20/2019,00:57,Credit card,59.8,4.761905,2.99,7.6
413-13-4287,B,Yangon,Normal,Female,Electronic accessories,51.38,7,17.983,377.643,04/22/2019,10:57,Credit card,359.66,4.761905,17.983,4.4
223-53-5491,C,Mandalay,Normal,Male,Food and beverages,23.28,8,9.312,195.552,03/08/2019,09:31,Cash,186.24,4.761905,9.312,9.3
859-63-9949,A,Mandalay,Normal,Male,Health and beauty,99.02,2,9.902,207.942,03/28/2019,01:48,Ewallet,198.04,4.761905,9.902,6.5
890-77-1652,C,Yangon,Normal,Male,Health and beauty,52.59,3,7.8885,165.6585,11/02/2019,10:56,Cash,157.77,4.761905,7.8885,8.0
854-54-6905,C,Mandalay,Normal,Female,Food and beverages,73.77,4,14.754,309.834,12/19/2019,07:52,Cash,295.08,4.761905,14.754,9.8
481-25-1774,B,Mandalay,Member,Male,Health and beauty,77.62,8,31.048,652.008,04/28/2019,16:35,Credit card,620.96,4.761905,31.048,5.7
158-95-8289,C,Mandalay,Normal,Male,Home and lifestyle,11.1,9,4.995,104.895,06/01/2019,01:53,Ewallet,99.9,4.761905,4.995,7.6
287-31-2323,B,Mandalay,Member,Female,Electronic accessories,71.72,8,28.688,602.448,02/28/2019,20:22,Cash,573.76,4.761905,28.688,5.2
887-63-5188,A,Naypyitaw,Member,Male,Electronic accessories,85.46,4,17.092,358.932,10/05/2019,02:02,Cash,341.84,4.761905,17.092,9.9
866-92-2309,C,Mandalay,Normal,Female,Sports and travel,17.03,1,0.8515,17.8815,03/28/2019,19:12,Cash,17.03,4.761905,0.8515,8.7
841-12-2869,C,Naypyitaw,Normal,Female,Sports and travel,95.84,1,4.792,100.632,05/27/2019,13:58,Cash,95.84,4.761905,4.792,7.2
907-69-3017,A,Yangon,Normal,Female,Home and lifestyle,46.72,10,23.36,490.56,04/09/2019,07:03,Ewallet,467.2,4.761905,23.36,9.0
239-45-1567,A,Mandalay,Normal,Female,Home and lifestyle,24.79,10,12.395,260.295,07/24/2019,18:33,Credit card,247.9,4.761905,12.395,7.7
785-87-4116,B,Yangon,Member,Male,Health and beauty,72.69,4,14.538,305.298,06/11/2019,06:49,Credit card,290.76,4.761905,14.538,7.1
573-34-4504,C,Naypyitaw,Member,Female,Electronic accessories,65.37,1,3.2685,68.6385,05/06/2019,11:50,Credit card,65.37,4.761905,3.2685,4.7
271-21-5587,A,Yangon,Normal,Male,Home and lifestyle,62.09,2,6.209,130.389,09/15/2019,20:29,Ewallet,124.18,4.761905,6.209,4.5
167-86-5921,A,Mandalay,Normal,Female,Home and lifestyle,99.23,1,4.9615,104.1915,03/31/2019,03:33,Cash,99.23,4.761905,4.9615,5.8
253-18-4393,C,Naypyitaw,Normal,Female,Health and beauty,94.34,7,33.019,693.399,08/14/2019,16:25,Credit card,660.38,4.761905,33.019,5.3
440-64-6072,A,Mandalay,Member,Male,Home and lifestyle,21.2,7,7.42,155.82,09/20/2019,07:37,Credit card,148.4,4.761905,7.42,4.8
711-23-8414,C,Naypyitaw,Normal,Male,Food and beverages,40.77,9,18.3465,385.2765,03/19/2019,02:43,Ewallet,366.93,4.761905,18.3465,5.0
924-42-1329,B,Yangon,Normal,Male,Health and beauty,31.14,8,12.456,261.576,10/03/2019,01:34,Ewallet,249.12,4.761905,12.456,8.0
617-79-5967,A,Naypyitaw,Member,Male,Sports and travel,36.34,5,9.085,190.785,06/25/2019,22:25,Credit card,181.7,4.761905,9.085,5.5
595-72-2990,B,Yangon,Normal,Male,Home and lifestyle,49.65,4,9.93,208.53,08/04/2019,07:16,Cash,198.6,4.761905,9.93,7.4
750-58-3430,A,Mandalay,Member,Male,Health and beauty,90.32,5,22.58,474.18,12/17/2019,21:40,Credit card,451.6,4.761905,22.58,6.7
192-12-3743,B,Naypyitaw,Member,Female,Food and beverages,66.53,1,3.3265,69.8565,06/29/2019,09:44,Cash,66.53,4.761905,3.3265,4.4
603-18-1921,A,Yangon,Member,Female,Home and lifestyle,57.39,4,11.478,241.038,10/23/2019,23:16,Cash,229.56,4.761905,11.478,6.1
733-75-4229,C,Naypyitaw,Normal,Female,Electronic accessories,46.8,9,21.06,442.26,01/19/2019,22:03,Credit card,421.2,4.761905,21.06,8.4
316-81-4658,C,Naypyitaw,Normal,Female,Electronic accessories,51.85,9,23.3325,489.9825,11/12/2019,22:01,Ewallet,466.65,4.761905,23.3325,6.0
773-24-8631,A,Yangon,Normal,Male,Fashion accessories,90.23,6,27.069,568.449,01/21/2019,06:05,Credit card,541.38,4.761905,27.069,6.6
268-73-4326,B,Naypyitaw,Member,Female,Fashion accessories,24.6,5,6.15,129.15,08/27/2019,23:20,Cash,123.0,4.761905,6.15,8.2
261-10-7013,B,Mandalay,Normal,Female,Sports and travel,17.66,5,4.415,92.715,06/03/2019,11:14,Credit card,88.3,4.761905,4.415,4.3
211-86-8946,B,Naypyitaw,Normal,Male,Electronic accessories,37.95,1,1.8975,39.8475,11/11/2019,04:04,Credit card,37.95,4.761905,1.8975,7.3
660-25-3951,C,Yangon,Normal,Male,Sports and travel,22.93,6,6.879,144.459,03/14/2019,15:18,Cash,137.58,4.761905,6.879,9.5
995-70-4066,A,Mandalay,Member,Male,Sports and travel,90.99,6,27.297,573.237,01/05/2019,13:10,Credit card,545.94,4.761905,27.297,5.9
239-95-9141,A,Mandalay,Member,Male,Electronic accessories,45.5,1,2.275,47.775,07/26/2019,16:54,Credit card,45.5,4.761905,2.275,7.5
171-18-9737,B,Yangon,Member,Female,Food and beverages,17.11,10,8.555,179.655,04/16/2019,16:45,Ewallet,171.1,4.761905,8.555,8.4
223-42-4203,B,Naypyitaw,Normal,Female,Health and beauty,92.31,3,13.8465,290.7765,03/13/2019,09:59,Ewallet,276.93,4.761905,13.8465,9.4
154-26-1943,A,Mandalay,Member,Male,Electronic accessories,43.7,5,10.925,229.425,04/29/2019,03:39,Ewallet,218.5,4.761905,10.925,5.1
421-84-1133,C,Naypyitaw,Normal,Male,Home and lifestyle,19.89,9,8.9505,187.9605,09/15/2019,14:49,Credit card,179.01,4.761905,8.9505,8.7
355-31-2564,B,Mandalay,Normal,Male,Sports and travel,13.59,4,2.718,57.078,03/18/2019,08:06,Cash,54.36,4.761905,2.718,4.7
707-50-4626,B,Naypyitaw,Member,Male,Health and beauty,24.02,3,3.603,75.663,11/28/2019,11:44,Cash,72.06,4.761905,3.603,6.8
432-47-1766,A,Mandalay,Normal,Female,Sports and travel,89.65,10,44.825,941.325,10/07/2019,11:06,Credit card,896.5,4.761905,44.825,9.0
797-26-9856,C,Mandalay,Member,Male,Sports and travel,72.63,1,3.6315,76.2615,12/02/2019,19:59,Ewallet,72.63,4.761905,3.6315,6.2
231-55-3294,A,Naypyitaw,Normal,Female,Food and beverages,87.16,7,30.506,640.626,01/27/2019,01:12,Ewallet,610.12,4.761905,30.506,9.8
